"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  Como un cliente del sitio
  Quiero completar un proceso de compra completo
  Para adquirir productos exitosamente","11374","Intento de compra con pago cancelado","","Mon Apr 13 16:21:07 UTC 2026","broken","Mon Apr 13 16:21:18 UTC 2026","","Flujo de Compra de Producto en E-commerce","Intento de compra con pago cancelado",""
"  Como un cliente del sitio
  Quiero completar un proceso de compra completo
  Para adquirir productos exitosamente","12134","Compra exitosa de un producto único","","Mon Apr 13 16:21:03 UTC 2026","broken","Mon Apr 13 16:21:15 UTC 2026","","Flujo de Compra de Producto en E-commerce","Compra exitosa de un producto único",""
"  As a registered user
  I want to authenticate into the application
  So that I can access my secure account dashboard","1566","Failed login with invalid credentials","","Mon Apr 13 16:21:06 UTC 2026","passed","Mon Apr 13 16:21:07 UTC 2026","","Login Flow Challenge","Failed login with invalid credentials",""
"  As a registered user
  I want to authenticate into the application
  So that I can access my secure account dashboard","2268","Failed login with invalid credentials","","Mon Apr 13 16:21:03 UTC 2026","failed","Mon Apr 13 16:21:06 UTC 2026","","Login Flow Challenge","Failed login with invalid credentials",""
"  As a registered user
  I want to authenticate into the application
  So that I can access my secure account dashboard","1618","Failed login with invalid credentials","","Mon Apr 13 16:21:02 UTC 2026","failed","Mon Apr 13 16:21:03 UTC 2026","","Login Flow Challenge","Failed login with invalid credentials",""
"  Como un cliente del sitio
  Quiero completar un proceso de compra completo
  Para adquirir productos exitosamente","26324","Validación de campos obligatorios en facturación","","Mon Apr 13 16:20:45 UTC 2026","broken","Mon Apr 13 16:21:11 UTC 2026","","Flujo de Compra de Producto en E-commerce","Validación de campos obligatorios en facturación",""
"  The system must allow student registration by validating data integrity.","16321","Fallo en el registro por número de teléfono inválido","","Mon Apr 13 16:20:45 UTC 2026","broken","Mon Apr 13 16:21:01 UTC 2026","","Student Enrollment Management","Fallo en el registro por número de teléfono inválido",""
"  The system must allow student registration by validating data integrity.","16197","Registro exitoso de un estudiante con información completa","","Mon Apr 13 16:20:45 UTC 2026","broken","Mon Apr 13 16:21:01 UTC 2026","","Student Enrollment Management","Registro exitoso de un estudiante con información completa",""
"  As a registered user
  I want to authenticate into the application
  So that I can access my secure account dashboard","1990","Successful login with valid credentials","","Mon Apr 13 16:21:03 UTC 2026","passed","Mon Apr 13 16:21:05 UTC 2026","","Login Flow Challenge","Successful login with valid credentials",""
"  As a registered user
  I want to authenticate into the application
  So that I can access my secure account dashboard","1504","Failed login with invalid credentials","","Mon Apr 13 16:21:05 UTC 2026","passed","Mon Apr 13 16:21:07 UTC 2026","","Login Flow Challenge","Failed login with invalid credentials",""
"  As a registered user
  I want to authenticate into the application
  So that I can access my secure account dashboard","16827","Failed login with invalid credentials","","Mon Apr 13 16:20:45 UTC 2026","failed","Mon Apr 13 16:21:02 UTC 2026","","Login Flow Challenge","Failed login with invalid credentials",""
"  The system must allow student registration by validating data integrity.","2191","Fallo en el registro al intentar enviar el formulario vacío","","Mon Apr 13 16:21:01 UTC 2026","passed","Mon Apr 13 16:21:03 UTC 2026","","Student Enrollment Management","Fallo en el registro al intentar enviar el formulario vacío",""
